6464,"Entity-Destination(e1,e2)",We carefully poured the hot <e1> coffee </e1> into a <e2> glass cup </e2> .,
6465,"Cause-Effect(e1,e2)",The desperate <e1> man </e1> who had clung to the stump had battered the rocks with a shuddering <e2> thump </e2> ., the man action has caused the thump (noise).
6466,"Member-Collection(e1,e2)",Butlers ( sometimes known as a household managers ) are respected as the <e1> head </e1> of the household <e2> staff </e2> .,
6467,Other,This <e1> document </e1> makes a significant contribution into further <e2> clarification </e2> of the access to drinking water as a human right .," There is a contribution to clarification, but not clarification itself. The document is about ""access to drinking water"". But given the e2, Other is right."
6468,"Entity-Destination(e1,e2)","The following day , the heat <e1> exchanger </e1> was installed in the fuel <e2> tank </e2> .",
6469,"Cause-Effect(e1,e2)","Systemically , dust and <e1> fume </e1> cause irritation of the upper respiratory tract , metallic taste and <e2> nausea </e2> .",
6470,"Member-Collection(e2,e1)","I awoke to find a <e1> conjunction </e1> of <e2> grammarians </e2> standing over me , observing my disposition with a look that would put a sneer of butlers to shame .", Wow!; modality is outside.
6471,"Content-Container(e1,e2)","The <e1> disc </e1> in a disc <e2> music box </e2> plays this function , with pins perpendicular to the plane surface .", prototypical example
6472,"Component-Whole(e1,e2)","The <e1> skin </e1> of the <e2> orange </e2> has multiple benefits you can take advantage of : Its external skin contains Flavonoids , a valuable component of Vitamin C .",
6473,"Cause-Effect(e2,e1)","The <e1> dust </e1> , noise , and sleep deprivation produced by the <e2> construction </e2> are intolerable .",
6474,"Content-Container(e1,e2)",My <e1> tuxedo </e1> for the banquet that night was in a <e2> suitcase </e2> in Peter Rickham 's office ., prototypical example
6475,"Product-Producer(e2,e1)","As an option for extra credit , I read it also and completed a <e1> parent </e1> 's book <e2> report </e2> for the teacher ."," (a), (d) satisfied"
6476,Other,"The NRMA 's president , Wendy Machin , and the chief executive , Tony Stuart , were among members of the <e1> party </e1> which viewed the concert in a private <e2> box </e2> .",
6477,Other,The picture at the top shows a <e1> farmer </e1> with a genetically engineered cotton <e2> plant </e2> in South Africa in 2003 .," Product-Producer might be implicit, but there's no direct evidence."
6478,Other,Integrated <e1> production schemes </e1> are spreading into various <e2> crops </e2> and may have relevance for sectors such as dairy production ., the crops are not the destination of the schemes - rather their object; modality is outside
6479,"Component-Whole(e1,e2)","With a pen procured from the <e1> pocket </e1> of his lab <e2> coat </e2> he jotted a quick note in the spiral , yelling , `` Driver ! Why in the fuck are n't you pumping any gas ? ! ? `` .",
6480,"Component-Whole(e1,e2)","The <e1> chassis </e1> of the <e2> truck </e2> has two wooden beams fixed to it , which carry the body framework ; two monorails .",
6481,"Component-Whole(e1,e2)","The throttle of the <e1> truck </e1> 's <e2> engine </e2> was wide open now , and the roar of the engine , emitted through the vertical exhaust acting as a stack , was loud and strangely comforting .",
6482,"Entity-Destination(e1,e2)",Much <e1> effort </e1> has been put into <e2> research </e2> of the phenomenon of voltage collapse .," both are abstract, which is allowed by b.1"
6483,"Message-Topic(e1,e2)","This <e1> article </e1> is about the <e2> use </e2> of bench marks in surveying , for other uses see Bench mark .",
6484,"Product-Producer(e1,e2)","It 's called Symform - a stealthy Seattle <e1> outfit </e1> founded by a <e2> pair </e2> of ex-Microsoft employees , Praerit Garg and Bassam Tabbara .",
6485,"Product-Producer(e1,e2)","In this <e1> work </e1> the <e2> researchers </e2> , for the first time , attest that monopoles exist as emergent states of matter , i.e . they emerge from special arrangements of dipoles and are completely different from the constituents of the material .", the researchers are actively involved in the production of the work
6486,"Cause-Effect(e1,e2)",The <e1> transmitter </e1> sends a radio <e2> signal </e2> to the doorbell radio receiver inside the building .,
6487,"Product-Producer(e1,e2)","But in a <e1> statement </e1> put out by the <e2> group </e2> , it reiterated that it would be illegal to create a robot that used dead bodies as an energy source .", (d) and (a) are satisfied; modality and negation are outside
6488,"Member-Collection(e2,e1)",This classic Huffman photograph pictures the cow hands on their way to set up camp with their <e1> remuda </e1> of <e2> geldings </e2> trailing behind .,
6489,"Entity-Destination(e1,e2)","A real-time three dimensional <e1> echocardiography system </e1> has arrived into our <e2> clinical cardiology </e2> , allowing noninvasive and repeatable spatial visualisation .", the modality is outside
6490,"Entity-Destination(e1,e2)",News of the broken engagement came three months after Love Hewitt was snapped sobbing as he packed <e1> luggage </e1> into the back of a <e2> vehicle </e2> outside her home .,
6491,"Message-Topic(e2,e1)","Germans complained bitterly in the Rostrum newspapers , and these <e1> complaints </e1> were reflected in propaganda <e2> films </e2> regarding soldiers from the French colonial .",
6492,"Product-Producer(e1,e2)",The <e1> products </e1> manufactured by this <e2> firm </e2> still continue to be chiefly dyestuffs ., (a) is satisfied
6493,"Product-Producer(e1,e2)",The remainder was reconstructed by Deryck Cooke in 1964 from extensive <e1> sketches </e1> left by the <e2> composer </e2> ., (a) is satisfied
6494,"Instrument-Agency(e2,e1)","Specifying a command once , <e1> consumers </e1> execute it by using input <e2> parameters </e2> .",
6495,"Message-Topic(e1,e2)",The new <e1> letter </e1> reminds them of the broker 's <e2> prediction </e2> about ABC 's stock and makes a new prediction about DEF 's stock for the next month .,
6496,"Cause-Effect(e1,e2)",They are all in on it and the same <e1> people </e1> who caused the <e2> destruction </e2> of the economy are still running the show so they can keep us down and buy up the country cheap .,
6497,"Entity-Destination(e1,e2)",The nuclear qualified electronics <e1> technicians </e1> were sent to <e2> nuclear aircraft carriers </e2> .,
6498,"Instrument-Agency(e2,e1)",A <e1> player </e1> attaches a <e2> flashlight </e2> to a rifle which is later discarded .,
6499,"Message-Topic(e2,e1)","Additionally , his <e1> record </e1> as a Vietnam veteran has been documented in a recent <e2> book </e2> .",
6500,"Cause-Effect(e2,e1)","In two of the cases reported in the media , an older woman 's baby was stillborn because of an abnormal placeta , and one of the <e1> miscarriages </e1> was caused by the umbilical <e2> chord </e2> encircling the fetus .",
6501,"Member-Collection(e2,e1)","The plan for the day was for our group to join a <e1> convoy </e1> of <e2> buses </e2> , vans and coasters on a 3-hour drive across the bare Egyptian desert to the distant city of Abu Simbel .",
6502,"Cause-Effect(e2,e1)","When it was closer she saw the <e1> light </e1> was coming from a <e2> flashlight </e2> being carried in the mouth of a large black Scottie dog , its muzzle gray with age .",
6503,"Component-Whole(e2,e1)","The <e1> meeting </e1> was opened by the <e2> welcome speech </e2> of the Mayor of Komotini , Mr. Dimitrios . Kotsakis .",
6504,"Member-Collection(e2,e1)","Having been won over by the slick downiness of a paddling of ducklings nibbling bread crumbs on the central pond , I was irritated to see their place taken by a <e1> squabble </e1> of <e2> seagulls </e2> .",
6505,Other,The <e1> building </e1> leaked from every conceivable <e2> place </e2> .,
6506,"Member-Collection(e2,e1)","Such an uneasy state of affairs existed until the fifth century , when the empire 's Rhine barrier was breached , allowing a vast , mixed <e1> horde </e1> of <e2> barbarians </e2> to stream into Italy , thereby laying the groundwork for the kingdoms that would eventually come to dominate the European continent .", modlaity is outside
6507,"Instrument-Agency(e2,e1)",The <e1> users </e1> navigate on a Bloomberg with a special color-coded <e2> keyboard </e2> .,
6508,"Component-Whole(e1,e2)",The fourteen paintings are presented in up to three levels of detail as you walk through the two <e1> floors </e1> of the <e2> cottage </e2> .,
6509,"Message-Topic(e1,e2)","On the eve of the Olympics , the Times Online ran a <e1> story </e1> looking at disconcerting <e2> trends </e2> developing in the doping world .",
6510,"Entity-Destination(e1,e2)",We inserted the <e1> faces </e1> into the provided <e2> templates </e2> .,
6511,"Component-Whole(e2,e1)",The full featured <e1> keyboards </e1> had <e2> keys </e2> 4 times bigger than the traditional keyboard .,
6512,"Message-Topic(e1,e2)",The <e1> programme </e1> of events has been organised around five main <e2> themes </e2> .,
6513,"Product-Producer(e1,e2)",Defining the bounds of the Old City are its massive <e1> walls </e1> having been built by the Ottoman <e2> sultan </e2> Sulieman the Magnificent .," The sultan is involved in building the wall: without the sultan, no walls."
6514,"Entity-Destination(e1,e2)",The Princeton Jaycees have bestowed <e1> senatorships </e1> to three <e2> individuals </e2> .,
6515,Other,"Both goals were addressed , but the primary goal of the <e1> street </e1> <e2> furniture </e2> was to enhance the quality of life for people in Phildaelphia and the secondary goal was to increase revenue for the City of Philadelphia ."," Seems more ""located in"" than ""part of"""
6516,"Message-Topic(e1,e2)",The GAA 's Central Council published <e1> measures </e1> with regard to disciplinary <e2> procedures </e2> .," ""published"" is the hint here"
6517,"Member-Collection(e2,e1)","The young goshawks seemed a bit fazed by all the cover , and never really got onto the rabbits , so we moved out to the field and Roy worked his pointer until we found a youngish <e1> covey </e1> of <e2> partridges </e2> .", negation is outside
6518,"Product-Producer(e2,e1)",A senior UN <e1> official </e1> sacked earlier this year had drawn up <e2> plans </e2> to depose Afghanistan 's president Hamid Karzai ., (a) is satisfied
6519,"Product-Producer(e1,e2)",Buy Owner is a brick and <e1> mortar </e1> <e2> company </e2> with a long term knowledgeable staff dedicated to providing your property with the maximum amount of exposure ., it is likely that the company is producing the mortar
6520,Other,The jury 's <e1> deliberations </e1> were reported weekly on <e2> air </e2> ., Air is a medium.
6521,"Entity-Origin(e1,e2)",Space <e1> beer </e1> is made from <e2> barley </e2> grown in space .,
6522,"Cause-Effect(e1,e2)",<e1> Vulvodynia </e1> is the cause of chronic <e2> vulval pain </e2> in the absence of skin disease and infection .,
6523,"Component-Whole(e1,e2)","This concept uses a <e1> servo </e1> embedded in a <e2> wallet </e2> , which rotates its arm from parallel to perpendicular to the wallet surface .",
6524,Other,This movie has thrown <e1> viewers </e1> into <e2> confusion </e2> ., violates b.1 and c.3
6525,"Component-Whole(e1,e2)","The old brick walls , the smell of paper and the big <e1> couch </e1> in the <e2> shop </e2> all help to create the image of a comfortable place where people would want to spend time .", modality is outside
6526,"Entity-Destination(e1,e2)",I have already fetched the <e1> mail </e1> into my <e2> account </e2> via GMail .,
6527,"Entity-Destination(e1,e2)",High test scores have placed the <e1> student </e1> into a top <e2> university </e2> .,
6528,"Product-Producer(e1,e2)",The distance between a <e1> blog </e1> <e2> writer </e2> and an audience happens only if the audience never shows up ., (a) is satisfied
6529,"Cause-Effect(e2,e1)",Olympic chiefs are worried about the environmental <e1> damage </e1> caused by the Olympic <e2> flame </e2> .,
6530,"Cause-Effect(e2,e1)","The log truck caught <e1> fire </e1> after the <e2> collision </e2> , but the 35-year-old driver escaped before the cab became engulfed in flames .",
6531,Other,"The <e1> aeroplane </e1> was withdrawn from that <e2> duty </e2> and confined to low-level flying , where it became a success .",
6532,"Content-Container(e1,e2)",The <e1> seed </e1> was discovered inside a <e2> jar </e2> full of the discarded pits of dates during excavations of Masada in the 1960s ., prototypical example
6533,"Cause-Effect(e2,e1)","I have an additional concern about body exposure to any electromagnetic <e1> radiation </e1> , from <e2> computers </e2> and cell phones held next to the body .",
6534,"Content-Container(e2,e1)","A <e1> suitcase </e1> with <e2> clothing </e2> in it had escaped the flames , yet some of the clothing inside were ashes , while the rest remained intact .", prototypical example
6535,"Cause-Effect(e2,e1)","The <e1> spill </e1> was caused by a <e2> leak </e2> in a Kuwaiti tanker carrying 160,000 tonnes of crude , after it collided with a dredger further south on December 14 .",
6536,"Member-Collection(e1,e2)",The <e1> lawyer </e1> was a member of the <e2> team </e2> .,
6537,"Entity-Origin(e1,e2)",It was the whole world to a sun <e1> boy </e1> who was born in a refugee <e2> camp </e2> .,
6538,"Product-Producer(e2,e1)","Here is Jose Mojica Marins , the popular Coffin Joe , a <e1> filmmaker </e1> who invented a <e2> cinema </e2> of total grossness ."," here cinema is a metonymy for ganre, style of cinematography; Product-Producer."
6539,"Member-Collection(e2,e1)","In one place the sea had a sweep fifteen feet of the were upturned , and a big <e1> pile </e1> of human <e2> bones </e2> was exhumed .",
6540,"Entity-Destination(e1,e2)",The <e1> museum pieces </e1> are moved into <e2> federal storage </e2> at the famous Washington Museums .," museum and federal can be moved out of e1, e2."
6541,"Member-Collection(e2,e1)",They are just a nice <e1> bunch </e1> of <e2> guys </e2> .,
6542,"Entity-Destination(e1,e2)",His donating <e1> blood </e1> to an unknown <e2> patient </e2> was a good thing to do .,
6543,"Entity-Destination(e1,e2)",The <e1> cells </e1> migrated into both upper <e2> layers </e2> .,
6544,"Message-Topic(e1,e2)",`` Hakani '' is a 30 minute <e1> movie </e1> alleging the occurrence of <e2> infanticide </e2> in tribal communities in Brazil .,
6545,"Member-Collection(e2,e1)",OPM and others have regularly bemoaned the failure of the SES to produce a <e1> corps </e1> of generalist <e2> executives </e2> - and have regularly suggested the removal from the SES of executives with technical or professional skills and competencies ., modality is outside
6546,"Cause-Effect(e1,e2)","Josie Cormier , succumbed to peer pressure and now hangs out with the popular <e1> crowd </e1> that often instigates the <e2> harassment </e2> .",
6547,Other,He had visited Myer 's during the afternoon and bought a <e1> gold </e1> <e2> bracelet </e2> for $ 300 .,
6548,"Member-Collection(e2,e1)","April , 1903 saw the first issue of the Delta Chi Quarterly published for a <e1> fraternity </e1> of fourteen <e2> chapters </e2> and fewer than 3000 alumni .",
6549,"Entity-Destination(e1,e2)","An array of severed limbs are then thrown down , the magician returns to earth , collects the <e1> limbs </e1> in a covered <e2> basket </e2> and the boy magically reappears .", Entity-Destination (motion verb - collects in).
6550,"Message-Topic(e1,e2)",The government 's new <e1> measures </e1> to regulate cosmetic surgery <e2> procedures </e2> are a good move .,
6551,"Component-Whole(e2,e1)",He was very careful to see that the bit of the <e1> ax </e1> comes in direct line with the <e2> helve </e2> .,
6552,Other,The saving from the introduction of a single <e1> machine </e1> for flange hole <e2> drilling </e2> was 15500 rubles ., Purpose-Tool
6553,"Content-Container(e1,e2)","One pottery vessel lay on her breast , and the <e1> body </e1> was enclosed in a reed <e2> mat </e2> .", no motion here.
6554,"Cause-Effect(e1,e2)","Her unexpected <e1> elimination </e1> caused a <e2> riot </e2> on the Internet , and one blog site ( SOHH.com ) referred to her elimination episode as the one where the show lost all credibility .",
6555,"Product-Producer(e1,e2)",The gold leaf lobby <e1> ceiling </e1> was hand-finished by an Italian <e2> craftsman </e2> ., multiple people can be involved in processes
6556,"Entity-Destination(e1,e2)",I sent <e1> files </e1> to <e2> programs </e2> other than MetaX .,
6557,"Content-Container(e2,e1)","Vinegar flies are capable of living off alcohol fumes , alas , so it is enough toput out a <e1> bottle </e1> with <e2> attractant </e2> in it .", prototypical example
6558,"Message-Topic(e1,e2)","The focus of any <e1> course </e1> is , however , art therapy <e2> theory </e2> .",
6559,Other,Their standard variable <e1> rates </e1> are still under <e2> review </e2> ., a process
6560,"Entity-Origin(e1,e2)","We are in advertising and yes , some of those <e1> images </e1> from past <e2> days </e2> are quite the find .",
6561,"Cause-Effect(e2,e1)","I changed the balance of the flavours through my selection of bread , and got an <e1> increase </e1> in the sweetness with a choice of <e2> raisin bread </e2> .", Why not Cause-Effect?
6562,"Message-Topic(e1,e2)","Typically , employees attend a day-long <e1> course </e1> explaining the <e2> initiative </e2> .",
6563,"Product-Producer(e1,e2)",A superblack <e1> material </e1> made from microscopic carbon nanotubes is produced by a US <e2> laboratory </e2> ., (a) is satisfied
6564,"Content-Container(e2,e1)",He had a <e1> suitcase </e1> full of new <e2> clothing </e2> bought from New York and took a flight to India from Heathrow .," prototypical example, the clothing is in the suitcase"
6565,"Member-Collection(e2,e1)","In December , 1216 , Pope Honorius III ( 1216 - 1227 ) , the successor of Innocent III , approved Dominic 's plan for an <e1> order </e1> of contemplative <e2> preachers </e2> exercising the priestly ministry and living in mendicant poverty .",
6566,"Instrument-Agency(e1,e2)","Mind you , a <e1> backpack </e1> is interpreted as a sign of <e2> geeks </e2> .",
6567,"Product-Producer(e2,e1)",Even the <e1> toddlers </e1> make a tasty mint pea <e2> soup </e2> at the kids ' cooking school in Bucktown that tax attorney Elena Marre gave up her law practice to open ., (a) is satisfied
6568,"Product-Producer(e1,e2)","Throughout the past decade , Monsanto has been re-making itself as a <e1> seed </e1> and biotech <e2> company </e2> , as opposed to one focused on agrochemicals .", can be infered that the seed is a product of the company
6569,Other,<e1> Children </e1> in rural Southern areas fell into <e2> poverty </e2> faster than those in cities in 2008 ., violates b.1 and c.3
6570,"Message-Topic(e1,e2)",The <e1> news </e1> that the <e2> stock-index futures </e2> have been approved stimulated Wednesday 's market ., stock-index could be left out of e2.
6571,"Product-Producer(e2,e1)",A <e1> beetle </e1> protects itself by constructing <e2> armor </e2> made from excrement ., the beetle creates the armor
6572,"Cause-Effect(e2,e1)",Our <e1> inquiry </e1> into the city 's job creation funding came from a reader 's <e2> tip </e2> .,
6573,"Cause-Effect(e2,e1)",It is very natural and normal to feel grief and <e1> sorrow </e1> after the <e2> loss </e2> of a pet .,
6574,"Component-Whole(e2,e1)",An <e1> eagle </e1> hatches with both a <e2> beak </e2> and talons and these will continue to grow throughout the bird 's life .,
6575,"Product-Producer(e1,e2)",It is an opinion <e1> piece </e1> by a collegue and <e2> friend </e2> who is gravely concerned about the survival of Israel as a unique Jewish State ., the opinion piece is creative work of the friend.
6576,"Instrument-Agency(e2,e1)","With the help of Scots who spoke perfect French , the English <e1> army </e1> scaled the cliffs with a <e2> maneuver </e2> the French never considered .", negation is outside
6577,Other,"The dog , owned by Steve Abbott , the singer 's manager , is stranger to music and has reacted to the <e1> sounds </e1> made by any other of Universal 's top <e2> names </e2> ."," the names are not actively involved in the production. ""... performance of previously-existing works are not considered to be creative acts."""
6578,"Instrument-Agency(e1,e2)",Licensing is different from a certification since it is a governmental requirement needed before a <e1> crane </e1> <e2> operator </e2> starts practicing his occupation .,
6579,"Message-Topic(e1,e2)",The <e1> film </e1> features eight influential contemporary <e2> philosophers </e2> walking around New York .,
6580,"Cause-Effect(e2,e1)",The <e1> irritation </e1> from the <e2> chemicals </e2> in the tobacco is considered to be the number one contributing factor .,
6581,Other,The exit portion of the <e1> runway </e1> is cantilevered from the support <e2> stanchion </e2> .,
6582,"Cause-Effect(e2,e1)","The <e1> smell </e1> was radiating from all directions , from every <e2> tree </e2> and branch .",
6583,"Product-Producer(e2,e1)",Bob the Builder and <e1> friends </e1> construct an ecologically friendly <e2> town </e2> .," the town is produced by the friends, (a) is satisfied"
6584,"Entity-Origin(e1,e2)","The first <e1> single release </e1> from the <e2> album </e2> was `` Africa '' , a remake of the worldwide hit Africa by Toto .",
6585,Other,"The town 's population is approximately four , the school closed years ago and <e1> birds </e1> have turned the church into a poop-caked <e2> aviary </e2> .", aviary is not a product
6586,"Product-Producer(e2,e1)",The <e1> foundry </e1> utilizes the best horizontal parted molding line for the manufacturing of street <e2> castings </e2> and features the best environmental control technology available ., (a) is satisfied
6587,"Entity-Origin(e1,e2)","Twice when I was putting on the fully loaded Atlas , the <e1> knobs </e1> popped out of the frame <e2> slots </e2> .",
6588,"Instrument-Agency(e2,e1)",The <e1> motor </e1> turns the panel with the help of the mechanical transmission <e2> system </e2> ., This assumes the transmission system is not part of the motor.
6589,"Entity-Origin(e1,e2)",Police in Taiwan were forced to shoot a crocodile after it bit off the <e1> arm </e1> of the zoo <e2> veterinarian </e2> treating it .,
6590,Other,The <e1> party </e1> has made the <e2> crazies </e2> into mainstream Republicans ., crazies is not a product
6591,Other,"The <e1> lymphomas </e1> are divided into two major categories : Hodgkin lymphoma and all other <e2> lymphomas </e2> , called non-Hodgkin lymphomas ."," The Member-Collection definition calls this ""Class-Member"""
6592,"Content-Container(e2,e1)","In the bushes near the door , investigators found a <e1> backpack </e1> with <e2> papers </e2> inside .",
6593,Other,The children sent their <e1> marriage </e1> into a <e2> downward spiral </e2> ., violates c.3
6594,"Message-Topic(e1,e2)","It is a fairy <e1> story </e1> depicting the incredible <e2> ugliness </e2> of human sin , misery , and futility , yet also the incredible and beautiful power of love .",
6595,"Product-Producer(e1,e2)",BMW or Bavarian Motor Works is a German <e1> car </e1> and motorcycle <e2> manufacturer </e2> ., (a) is satisfied
6596,"Component-Whole(e1,e2)",Leah Day attached quilt binding to the <e1> back </e1> of a <e2> quilt </e2> using a sewing machine ., Backs/sides/edges are borderline for CW (they're not perceptually distinct from the whole) but in general we do accept these as Component-Whole.
6597,"Message-Topic(e1,e2)",BBC radio <e1> documentary </e1> spoke about an <e2> increase </e2> in the cases of black anorexic women in South Africa .,
6598,"Product-Producer(e2,e1)","As part of a short-term strategy , the <e1> government </e1> has constructed 10300 <e2> houses </e2> , double than the fixed target of 5000 houses .", in abstract sense and if we ignore that actually the builders are the ones making the hose
6599,"Message-Topic(e1,e2)",Their <e1> perspectives </e1> explain democracy <e2> promotion </e2> as an instrument of global capitalism .," Explaining means verbalizing, so there is a message here."
6600,"Product-Producer(e1,e2)",The third <e1> novel </e1> by the well-known Turkish <e2> writer </e2> recounts the life of a young Italian Christian taken captive at sea by the Ottoman Turks in the 17th century ., (a) is satisfied
6601,"Cause-Effect(e2,e1)",Thousands of women suffer <e1> headaches </e1> from <e2> caffeine withdrawal </e2> as a result of this study .,
6602,Other,"Once again , the infamous <e1> politician </e1> has landed into a nepotism <e2> controversy </e2> .", violates b.1 and c.3
6603,"Product-Producer(e2,e1)","Gee 's Bend <e1> men </e1> and women grew cotton , peanuts , okra , corn , peas and <e2> potatoes </e2> .", (a) is satisfied
6604,"Product-Producer(e1,e2)","He also went on to found NeXT Inc. , a <e1> computer </e1> <e2> company </e2> that built machines with futuristic designs .", prototypical example
6605,"Component-Whole(e2,e1)","With the knife at a 10- to 25-degree angle to the steel , he hold the steel rod steady and drew the <e1> knife </e1> <e2> blade </e2> down the steel .",
6606,"Instrument-Agency(e2,e1)",The <e1> system </e1> uses <e2> routings </e2> for the part number identified in the work order to determine workstation assignment and loading ., Let's say that routing is a well known technique that exists on its own so Instrument instead of part of.
6607,"Instrument-Agency(e2,e1)",William Durand ' book on the <e1> clergy </e1> and their <e2> vestments </e2> was the topic of the discussion .," The vestments show their status, so they are wearing them for because of that. We have (iv) satisfied"
6608,"Cause-Effect(e1,e2)",Up to 85 % of <e1> viruses </e1> that cause respiratory <e2> illness </e2> are identified by the technology .,
6609,Other,"In recent years , considerable <e1> attention </e1> has been focused on regenerative <e2> medicine </e2> because of its applicability to a wide range of medical fields .", violation of (a)
6610,"Component-Whole(e2,e1)","The <e1> bridge </e1> <e2> pillars </e2> , constructed with stone and lime mortar cores rather than wooden posts , rest on a large oak beam-grate that was built atop the gravel bed of the Danube , at the bottom of the cofferdam .",
6611,"Entity-Origin(e1,e2)",A <e1> man </e1> who leapt from a brothel <e2> window </e2> during an immigration raid filmed for reality television later died .,
6612,"Member-Collection(e2,e1)",The democrats are competing for positions in the <e1> college </e1> of <e2> electors </e2> .,
6613,"Component-Whole(e1,e2)","The spring and damper <e1> components </e1> of the absorber <e2> system </e2> are provided by the plate of the absorber , which is a continuous mechanical system .",
6614,"Entity-Origin(e1,e2)","The health medical insurance coverage for allergy kits , abortificants , and prescription <e1> drugs </e1> produced from <e2> blood </e2> or blood products is discussed .",
6615,"Entity-Origin(e1,e2)",The source <e1> data </e1> was generated from an ultrasound reflection mode <e2> simulation </e2> .,
6616,"Product-Producer(e1,e2)",It is typical of the distinguished <e1> portraits </e1> made by professionals and <e2> amateurs </e2> in the late 19th century ., (a) is satisfied
6617,"Entity-Origin(e2,e1)",Cream of <e1> mushroom </e1> <e2> soup </e2> was first made available in the 30s and became one of the most popular recipe helpers as a substitution for veloutes and bechamel sauces .,
6618,"Message-Topic(e2,e1)",<e1> Spamming </e1> has been the subject of <e2> legislation </e2> in many jurisdictions .,
6619,"Message-Topic(e1,e2)",The first <e1> chapter </e1> gives an account of the ancient <e2> history </e2> of the country .,
6620,"Message-Topic(e1,e2)",<e1> Marketing </e1> was focused on <e2> stimulating </e2> existing subscribers to use the telephone more often .,
6621,"Entity-Destination(e1,e2)",Your <e1> upload </e1> has been added to the <e2> system </e2> .,
6622,"Product-Producer(e2,e1)","In 1999 , the British <e1> consultant </e1> thought up an innovative <e2> way </e2> of dealing with waste paper .",
6623,"Entity-Destination(e1,e2)",<e1> Metals </e1> were released into the <e2> environment </e2> .,
6624,"Member-Collection(e2,e1)","I saw his piece in The Post this morning , and it is predicated on a <e1> bunch </e1> of erroneous <e2> conclusions </e2> .", Abstract but acceptable.
6625,"Product-Producer(e2,e1)","Given the <e1> factory </e1> 's primary product is <e2> condoms </e2> , the gay community 's support is essential .", the factory is involved in the production of condoms
6626,Other,The <e1> study </e1> is making a valuable contribution to determining the <e2> levels </e2> of sustainable tourism in this country .," The study is about something, but that something is not named."
6627,"Entity-Destination(e1,e2)",New <e1> settlers </e1> arrived into this harsh <e2> land </e2> to seek a new life .,
6628,"Content-Container(e1,e2)",A digital <e1> photo </e1> <e2> frame </e2> ( also called digital media frame ) is a picture frame that displays digital photos without the need to print them or use a computer .,
6629,"Product-Producer(e2,e1)","The <e1> author </e1> 's new <e2> novel </e2> , a staggeringly detailed and charged re-creation of the period between the end of the 19th century and the first world war , overflows with people attempting to define their responsibilities .", (a) is satisfied
6630,"Entity-Destination(e1,e2)",CSU Stanislaus students take <e1> complaints </e1> to President 's <e2> door </e2> ., b.1 allows abstract destination
6631,"Product-Producer(e1,e2)","Any form of clinker hull , even the triple <e1> clinker </e1> of the late medieval English <e2> shipwrights </e2> , was totally unsuitable for such treatment ."," (a), (d) satisfied"
6632,"Member-Collection(e2,e1)","China has tested Barack Obama early in his presidency , with a <e1> flotilla </e1> of naval <e2> vessels </e2> surrounding and harassing a US spy ship in the South China Sea .",
6633,"Entity-Origin(e2,e1)","However , since meat eating was a taboo in Japan then , azuki bean paste sweetened with <e1> honeysuckle </e1> <e2> syrup </e2> , was used as a replacement filling .",
6634,"Component-Whole(e1,e2)",It was in the <e1> lining </e1> of this <e2> jacket </e2> that he had managed to secrete the valuables of several villagers .,
6635,"Product-Producer(e2,e1)",4300 years ago <e1> chimps </e1> started making stone <e2> tools </e2> ., (a) is satisfied
6636,Other,The recovery plan was the commencement of a captive breeding <e1> program </e1> from a small wild <e2> population </e2> .,
6637,"Entity-Destination(e1,e2)",We introduced leak <e1> detection dye </e1> into the <e2> air conditioning </e2> .,
6638,"Member-Collection(e2,e1)","We evaluated the application of these guidelines , focusing on the opinions and experience of the global <e1> community </e1> of national <e2> assessors </e2> .",
6639,"Entity-Destination(e1,e2)",Caribbean criminal groups have been transporting <e1> cocaine </e1> into major <e2> cities </e2> in USA .,
6640,"Member-Collection(e2,e1)","First these hawks made a meal of a diving of teal , then a <e1> trimming </e1> of <e2> finches </e2> came last .",
6641,"Product-Producer(e1,e2)",The Vatican 's Pontifical Council for Social Communications has blessed an <e1> app </e1> developed by an Italian <e2> priest </e2> ., (a) is satisfied
6642,"Member-Collection(e2,e1)","Like a <e1> battalion </e1> of medieval <e2> archers </e2> , these plasma cells let fly their antibodies , which travel to their targets on the outer surface of harmful bacteria .",
6643,"Message-Topic(e1,e2)",The second <e1> clause </e1> tells of the <e2> pension </e2> that is the equal of one service-fraction of final compensation .,
6644,"Cause-Effect(e2,e1)",The <e1> disruption </e1> has been caused by the freak storms and flash <e2> floods </e2> overnight .,
6645,"Cause-Effect(e2,e1)",An organization with the mission of allowing a safe haven for parents to share their <e1> grief </e1> after the <e2> death </e2> of a child .,
6646,"Product-Producer(e2,e1)","Earlier this year , the <e1> author </e1> 's latest <e2> novel </e2> , The Complaints - his first since retiring Rebus - became a number one bestseller ."," the novel is a creative work (d) satisfied, (a) is also satisfied"
6647,"Message-Topic(e1,e2)",Our <e1> theory </e1> supplies the <e2> answer </e2> ., Theory verbalized.
6648,"Component-Whole(e2,e1)",The <e1> alarm </e1> has one magnetic <e2> switch </e2> and operates on a 12-volt battery .,
6649,"Cause-Effect(e2,e1)",I have been talking extensively here about the <e1> disruption </e1> that has been caused by the Brazilian Air Traffic Controllers white <e2> strike </e2> .,
6650,Other,The <e1> detectives </e1> have been dragged into a mysterious <e2> case </e2> ., violates b.1
6651,Other,Legislators are considering new <e1> limits </e1> on <e2> stem cell research </e2> .,
